id,grade,numOfBack,numOfForward,numOfPause,numOflearning,totalTime,numOfFast,numOfSlow,currentSession,startTime,currentVedio
3287652c7d3b63a5787041343b55340e,0,3,3,8,11,172622,2,1,,,
c3ba20beddeca90257d81fba3eddf7e4,0,15,0,102,182,14317670,1,1,,,
b42ea0735c3dd77f009aab895f05f4a1,0,0,11,38,83,5776252,3,2,,,
189555cb54cb0ecdd5a67111f76774fe,0,0,0,24,35,1569844,0,0,,,
8578b292b6feaf77544fb71c792e03be,0,69,109,325,366,83698534,0,0,,,
096b85845a2b68bbce9d2cdf9ddf25be,1,19,3,123,218,14784706,1,1,,,
ba6983ff1bdfddd590395fc3e0f0588c,0,57,10,170,246,24375599,0,0,,,
68ab2c192c6fd62d9de503be78cbd3fe,0,37,121,83,201,16881614,0,0,,,
86fd38704ddaa3e7ffa2708c70af484b,0,43,45,113,197,13675795,0,0,,,
14b4314b6ea8db4fb4dd61228eb15d23,0,3,0,9,103,2032375,0,0,,,
9e92e8b7f95b66a8f1a91530ddc000b4,0,2,6,3,20,1554748,0,0,,,
b00617e5f9ddfb0dc4a22f2dcd27949c,0,5,21,37,90,4495910,0,0,,,
5c5a0e2aaf48c33d378a06228a189acc,0,10,585,26,50,26627072,1,1,,,
3a734a4d65ef83b12ad3ca4f361d1208,0,4,1,11,21,1897404,0,0,,,
78653f5603961125e7fc4ead032dc93c,0,11,3,86,77,8552279,0,0,,,
afa55a2005a78797f20b652727a849d7,0,1,0,27,81,3869714,0,0,,,
7402e8b48961f7d7c830e717eaa94986,0,11,2,178,78,16239817,0,0,,,
e734e489151e967ef7fef682785f7360,0,10,12,19,43,2555926,0,0,,,
de45010cfa2e079a7f9b1aff41464c00,1,0,10,39,99,7900762,5,6,,,
6beb3b47ef42d64ecaf02ddf8e7448e1,1,2,3,38,103,4137039,2,0,,,
b9e2720d732961c7e8023101569265a7,0,0,38,3,33,1202045,0,0,,,
1ea1f192bffd1b3aaac66375b93333d5,1,24,40,81,213,15274327,0,0,,,
c2e5d27f49a4524fd946154cc1652a5b,0,0,2,28,63,2329696,0,0,,,
f762a203ba3ca8da1cc28a7a356b0403,0,11,22,183,128,15980524,0,0,,,
ded52e8285190591f6e78cc4119cd2ce,1,197,193,483,496,78377441,1,1,,,
e7c18157f517462643d4f3ca76e59e20,0,36,10,136,163,14693159,0,0,,,
264e1c3a0b07c5919648dcebd4002c7e,0,415,149,417,430,75617259,5,7,,,
9792887204eb0cb2f0485ec04f1a9479,1,33,22,81,240,12433019,0,0,,,
00e757623c2382f0586b288d6cf76f7b,1,64,24,200,243,28609651,1,1,,,
c486faa2e1092d471dc0812f62acc2c8,0,0,7,4,39,1288498,0,0,,,
48a1791154dd57386f649e1e63efcffa,1,38,20,241,268,44872359,0,0,,,
a474ae028361a2b4853865b9f7c9b81c,0,35,44,126,251,21331017,0,0,,,
8199ddd5c2be44dbb2bc42f5c6fc9102,0,16,30,54,117,12680087,0,0,,,
1f50f0132481ad538c3ae43bdedb7a4e,0,0,1,1,19,86407,0,0,,,
15116876ae5b3d548f2a4b1a0a163cc4,0,14,19,85,204,13411089,1,0,,,
ccee40ea9dc4105759798c6bc4dbd41d,0,38,143,89,261,30236978,5,3,,,
7a54ad394abb89e4098f4ca51ee77093,1,15,43,90,234,17979314,0,0,,,
ad65e1a78b1ce406778bd02473938adb,0,2,12,85,106,11299197,0,0,,,
fb9462078853b5ab2d3b19904a257312,0,3,0,17,51,3028106,5,4,,,
6b29eb6091d9a4aab0e04ce71ba807e6,0,0,0,3,33,691912,1,5,,,
d7dfe4b6d5bdba0f2d9dcc349abb385c,1,8,16,38,115,8222467,8,7,,,
ee7b1784ca0138ca8f7e977e0ce6353b,1,65,78,166,296,29875016,0,0,,,
5060ecad8d01cb3ce1d775ac0cfbcd30,0,147,64,475,389,73873355,0,0,,,
f048f3980494ebdb33d1a7eff2c94717,0,132,99,156,316,37181980,6,5,,,
585c47af9d38d7d4d382cc8c66bd0031,1,55,31,205,243,23056180,0,0,,,
e080c4d0fee39538c1c7105fc29b0c5e,0,5,9,26,79,5353101,3,2,,,
8bb8ca3715c717f040f56e67f1b2c2a3,0,4,0,26,64,3964738,0,0,,,
bbb951738a707b01e60047f055b5902e,0,23,8,100,114,11663522,0,0,,,
188eaf488d3ab43b73d3b8c87e0e0ad5,0,0,0,0,3,0,0,0,,,
5e8a0108d3bba888b61be4fb24477cac,1,76,424,61,383,60309798,0,0,,,
5e665bfbb324f2a016a967c2a0d383bf,1,36,160,186,341,36170172,0,0,,,
0b34aff9e1efdad68efb32438e911825,0,6,15,28,74,6824048,0,0,,,
20ffbff2c3ec6d81f3b4ce60f07ad05c,0,29,18,105,127,12662859,15,17,,,
950ce532fdb7bd40c12e8ae6801ce4f0,0,2,18,18,55,4191372,0,0,,,
7ba3ac54466304f759c638e4cfbf1e33,0,6,1,104,69,9593301,0,0,,,
054da7b3f6e083425c19976c77d94cb2,0,2,17,87,131,8414121,0,0,,,
11d64c96b3bc505e59cdce31770872f1,0,3,1,5,7,863973,0,0,,,
9088c32681e28649b127e27c854831fc,0,0,7,14,24,4246216,2,1,,,
6096cc338f910ec471b03358b425872a,0,0,0,0,33,0,0,0,,,
9d42b1af5af9a7bddecef102b786af28,0,2,3,2,18,432181,0,0,,,
19efa320213a5ba05553bf0460846817,0,9,27,22,71,5082072,3,1,,,
77110ec5825132b4d5fe6b1616c17f7a,0,20,7,100,185,14262907,1,1,,,
10d2ed4652b2083352a2d77c8cd94189,0,1,23,15,66,5949634,0,1,,,
2a21c7b4ac788069c9c10b932838f168,0,0,0,12,31,1552851,0,0,,,
4cf1947acb2a9636b4746793ace2a6c2,0,0,0,18,33,2164335,0,0,,,
5cc6e7a7bb9bc758112af5da1da1f4e4,0,65,7,78,59,9495402,1,1,,,
6e49324f119c5349ff87c62038da1825,0,1,11,10,32,2851093,0,0,,,
02b8a8995b7bed9b1babe325c357c858,0,15,9,88,52,16988053,0,0,,,
9fb6e30e4a907c8649e5d820b28352d2,1,26,54,185,240,29606688,1,1,,,
8cb0b40abafebba3c8466abc7d931bf2,1,85,28,299,300,30671253,0,0,,,
4b834336b60516e9d1c9ae33c10aa1ef,0,26,11,157,266,19344356,0,0,,,
c0fe85e587c90f65042bf9290b110d98,0,19,26,60,98,11133168,0,0,,,
6f189a5db1680201dcffc33177ba9180,1,0,0,6,15,562232,0,0,,,
d3806cac49b52076794d300ba6a083da,1,4,9,26,141,4983971,0,0,,,
28de3b0222e6ef5c1a3771f568781d85,0,12,8,130,142,10950583,0,0,,,
02bf5414d882c69d91d47b2dae6a4e11,0,16,6,39,139,8300614,0,0,,,
f2b4fd99b7a5e8aaef327276a01bfda2,0,31,40,21,42,6730817,0,0,,,
01dd5ae64a0b481f95a30660a663ae5e,0,0,2,0,9,13,0,0,,,
1d5e0dd31eb3b0650a3b6a543858b1c9,1,0,0,0,9,0,0,0,,,
fed3b7b311ef1dde48c04cb127891456,1,0,0,0,13,0,0,0,,,
65a52fbc031339f089854799e5944a20,0,0,11,13,41,2162790,0,0,,,
26b311874939ae3446eecde73ed59b1f,0,7,54,13,51,3535056,0,0,,,
dea2bea96c4dc3133be981ae1602d752,0,30,72,267,172,33699544,4,9,,,
1ad427f9c83e3f52240f7d6612850772,0,2,3,14,77,3517566,0,0,,,
db45444bdd8fd20912113ad06d491686,0,4,1,43,95,4915327,0,0,,,
c95397087620fd875d048e95d9926492,0,18,18,27,81,4407077,0,0,,,
18cc1794ffb44bdb04edc77d99a65363,0,7,5,29,71,4833443,0,0,,,
49828f7f5df9d860b21ff233beb3e5f9,0,7,49,17,96,6140688,0,0,,,
c15dd3b998bdde598198504438b8d05c,1,49,86,731,493,67940358,11,5,,,
546911d8bb401253a7af43f6da4c4939,0,44,7,97,60,14010822,1,0,,,
a8bf4dd309aed65e7f0a525cda4e8743,0,1,5,30,36,1477889,4,6,,,
ac1ec4d121c2ac2c57ae0972612571ec,0,27,246,39,175,19212861,0,0,,,
bd73097ae22175879637972d43b0d2ed,1,353,1293,335,589,114470094,1,1,,,
47d359e2d4f1693ac0eb32797e9146da,1,25,64,162,279,24883992,0,0,,,
381465fc738ac83a6ba5287a40e2683c,0,0,1,4,181,126734,0,0,,,
3816bec8860fd309ca0ca93efeac76c1,0,4,0,35,75,6436109,0,0,,,
0e4372e5e86eb48905773f14b33586a6,0,28,28,122,189,14083320,3,3,,,
96130fd0b4d4d5c874419ac20e1bc555,0,5,11,29,69,5131292,4,3,,,
90e57f8f024d94c192c1b170dbc5f194,0,1,0,7,30,1295329,0,0,,,
954b901cdf3c991f773b0132957781f1,0,130,145,242,356,49781045,18,19,,,
987fce83566d4afe0d074c085b95d1cb,1,100,382,320,369,61337991,5,4,,,
c89381cb7f966eb1f0796d9573210ae8,0,0,0,3,6,173109,0,0,,,
34c7243b0f220f0fe1e7431f44545563,0,8,17,15,68,3113536,2,0,,,
a691b33b9a4f3b077fab4aeb7c76215d,0,1,46,13,89,6830270,0,0,,,
61d00f88b9441e869243e7251a513233,0,0,15,0,15,432041,0,0,,,
ab665dce1eaddb3d2b2a465ec99e6ec9,0,54,29,54,113,11046380,0,0,,,
fa9224e680a70388960d2e6e0fd6d9f7,0,42,293,77,404,45975796,1,1,,,
380d735ce3d1141e60988931c1d7fc17,0,52,25,66,132,9813592,1,1,,,
2039485ec4f5c568687f67e5e722d17f,0,1,3,0,22,431990,0,0,,,
c40d6752da49953b8749229c1dec80d6,0,5,2,36,82,5383025,0,0,,,
e330335450d1c49d625acedd9fae0046,0,48,91,160,152,19881117,1,1,,,
eca090f6955fb0d6bb7f4ba978c4bfec,0,0,0,8,24,456226,0,0,,,
9f70edfe5b5deb9f324be997695ef259,0,0,1,2,20,863620,0,0,,,
edda8290d4e77172b5dc63be3f98db28,1,31,29,120,246,20567892,1,2,,,
ee6b0b8031a38fe4e1f3419e8ccdfd82,0,0,0,0,31,0,0,0,,,
cfeddb5a61b151865d176bc19bb4ed75,0,0,0,1,100,86364,0,0,,,
51913981e6cde917dab98264bda050c8,0,54,5,682,469,64179905,0,0,,,
b2847065f71ba80fc65714111305bf95,0,2,14,1,32,1150263,0,0,,,
470a92332d33c10758dc0da2beaab292,1,29,106,92,217,21930471,15,19,,,
7dfab01ad3b7e75e48114712a4f4998e,0,0,2,4,19,689597,0,0,,,
755800fd9eb15c25b80981703afbf0cb,0,0,0,1,9,259115,0,0,,,
6146a09575b6e481562de9ee53089ce9,0,23,216,27,29,12465359,0,0,,,
ff930d24cbdeb11e6dde8ceb0da5ac64,0,56,128,60,549,23211628,2,2,,,
09e1bfa64137bba860c74230b6f3f552,1,27,58,85,309,15514358,5,6,,,
6caec3fc99a7c36f44e427731e1e65b5,0,32,22,410,310,44205891,0,0,,,
f2b74daf6174d5188b629203e6d24ba7,0,4,21,309,218,30741185,0,0,,,
dcb68adf81e54c3fbebf699695394ac0,0,59,5,185,176,20777157,0,0,,,
2cb2c23a33dc98bdf243e2adcbafbada,1,41,22,168,227,23727382,20,12,,,
2accdb393b3220bd517e940b4527798b,0,0,0,0,15,0,0,0,,,
6a30fd578ffd005acd444ed5f0ccda56,0,15,77,88,269,18998892,0,0,,,
b09a81d77d202dda2697e6437c79dfad,0,0,4,4,17,1124146,0,0,,,
ec6832a02302bd3881efe09337cc9397,0,30,11,66,101,8857612,0,0,,,
225ab6964ce7797aefa42562dc184139,0,1,3,4,26,83832,0,0,,,
eb9f3fbe07fd3d5e6951991ddffebcc7,0,3,146,42,205,22462075,0,0,,,
4cb6a30c3225395294c68f01e3ac36d1,0,0,17,3,62,523950,0,0,,,
c8a62df11daa0bfdedb0ac20bd21e029,0,0,14,34,76,12173820,0,0,,,
af212d365eaa6bf448d5fe5b6817dc30,0,17,238,71,111,16329137,1,1,,,
72fde4af07f58e8f796c0fa82fb3224f,0,12,4,143,133,16794510,5,3,,,
b6dc25e89a83d36a5900fff027ca6796,0,0,0,1,15,172,0,0,,,
cad2b809501220737119ab812f890f98,1,35,58,167,191,26479963,26,29,,,
6419e913c7490e04f7de44c09c16ccff,0,57,24,224,155,25025549,0,0,,,
1f24b9dc24c90172d4bb3a23a53f0a7a,0,133,84,278,358,43402618,5,4,,,
d675eede8ac12e917d243071b6f86077,0,0,2,4,30,285071,0,0,,,
9f6d49331d6e182992baa7abed6d23e1,0,12,122,33,55,9854446,0,1,,,
cf78651ecb40803896a3438eeecbebd2,1,54,160,176,264,36542423,0,0,,,
9fb77ea1640742d5647d725f6a59c873,0,0,8,8,37,1127134,0,0,,,
b21423883d073e2d3208681265af8a31,0,121,393,60,247,48120721,1,1,,,
e69657254e5c7b70e835238e9434cd07,1,93,172,233,382,41994004,4,3,,,
b3175b9dcab1488709aa6018ceda1c8e,0,0,10,23,47,2935490,3,3,,,
752d04f172cef2825a953d2321d4acc6,0,0,0,0,12,0,0,0,,,
e49dd8a7ab4f261ae3412d555afb05cc,0,8,0,28,35,2892985,1,0,,,
40c87f243eb98b6ae397f75a29f22cc5,0,0,0,20,72,1739610,0,0,,,
d79988b355f4abcbd315ee18c7644658,0,16,0,63,51,3253656,0,0,,,
18ccfb34af8e8423d2e5fc7786ab2042,0,7,3,74,142,8377579,1,1,,,
c3fb3771f45ce31676bc66c38b60934d,1,2,26,22,140,2721334,0,0,,,
c89e1267a2f6dc9bbe760a12df6ece06,0,3,0,10,20,1474549,0,0,,,
4c2f32fc90ea9f7b5bb5ba1d87ff5b29,0,6,23,30,48,4656679,1,1,,,
6add153eb4ada96052ba676d6b5adedb,0,4,49,7,25,5038046,0,0,,,
d9edbbb40fa34e9baca3f885c1beef85,1,63,89,160,259,29287467,7,7,,,
73b9da86e3e74e354d8c055b4d02f19d,0,31,27,112,173,20824448,10,9,,,
a393045efe91d6f56a1acb1377a9c3f3,1,11,5,301,303,35414326,0,0,,,
e7c818033844dc223b84a97a1ef67eca,0,0,0,1,6,47,0,0,,,
09964080b6db399d00d675436b323ccf,1,72,21,127,339,19526581,0,0,,,
df2fc3ab7be5c2b8f0f1e82341ef9a91,0,23,6,530,137,36652018,1,1,,,
ecd8279bba1b0cce786085e883e3b2ef,0,1,1,12,46,1294587,0,0,,,
298f4a9de135578a1a73cf76daf910ea,0,0,0,6,137,605384,1,1,,,
e7357fafbb7a9961ef3b7a7a326245c9,1,4,2,16,50,1202907,1,0,,,
4f7ca4a1345eab1194f2f9b95486844b,0,0,0,0,6,0,0,0,,,
6d02c6ccb8d432cc47995ebda06f5ad6,1,28,6,92,221,14161461,15,15,,,
70c8d18ed387b337a461d5fed29958e6,0,1,0,1,29,86393,0,0,,,
2586ee5f7ea441ec6ea140d6346843fa,0,4,33,12,66,4605332,0,0,,,
f774004855700ad4af9fa38d96a8e30a,0,35,1,121,238,34980931,0,0,,,
3af663daa7dd018aa14a99711d53c4a4,0,0,16,8,27,653311,0,0,,,
f5723cbcf4e36bf4e314e95a7849634a,0,1,2,17,43,2063354,0,0,,,
65d8e58b4711c63368bf688e981d7a8b,0,12,1,56,68,4318756,0,0,,,
63eaaea9346af3fa43baad4c9f9a9643,0,0,0,0,165,0,0,0,,,
4b3b151b9b43e781e534f02c8014187e,1,145,18,266,485,48153402,21,18,,,
6f967efce86c2f8b1a24543bf6bdf45f,0,12,20,16,62,6625299,0,0,,,
811060f76672481afea15e5c0de8c3f6,1,0,7,58,165,9240363,1,2,,,
7902fbede4fa0c6a4e8aa419dc07a0f0,0,83,40,207,292,30164216,1,1,,,
ad971ddab1f82a340dce663e1771537a,0,2,33,28,64,4480112,0,0,,,
a67dc06ace67ff9b440274234ea12cc5,0,0,0,0,30,0,0,0,,,
51ecd0844ae325ada96edceb5b067afb,0,78,646,82,148,41568310,0,0,,,
da5395914146b3af2e4a3ce4d43dcfb3,0,32,29,68,121,17018158,0,0,,,
9868bf25069817a442cb91b049f405be,0,0,0,0,2,0,0,0,,,
2d8de071c1a77912c478133f43cb0841,0,130,41,308,399,52004959,2,2,,,
8e908100c9bca53d97bac76e2bbfe259,0,17,20,52,53,4971518,0,0,,,
34d65e2469827bf39f717bb4b1bbec01,0,34,2,109,179,14859634,0,0,,,
28d7f4cbab45a0e5d9dab3bb928cd20f,0,15,25,56,77,12259880,0,0,,,
3968f7383b43f3e72503c6a03d065976,0,1,2,17,31,2415843,2,2,,,
526653ba505506960c76ede545c8230d,1,86,93,147,418,34436038,6,4,,,
3b439b62cd770f110a88806c14381948,0,65,47,82,164,16343007,1,1,,,
4308cee2e491ae0c15458b1ccd1398a0,0,0,0,0,20,0,0,0,,,
6cab3495244cc1b35b3e9f59fe4b938b,0,0,0,15,36,2180895,1,1,,,
ee66408e0086e789c837f8f869d6a1a0,0,1,12,33,59,3468585,0,0,,,
363d243c70ba89351f7f1c980e47cce3,1,29,60,148,224,20561638,1,1,,,
7ff57d008b7936d2f6b5218083e531b9,0,19,7,34,49,4170264,0,0,,,
2c59ed5e0cb53c0efb05243089831be1,1,5,19,0,19,1111617,0,0,,,
8d8d371028cca92d8687f52040ef42f0,0,16,13,48,77,8292588,4,4,,,
ffede63a107d39b85b971e22c29d77ef,0,1,0,8,64,776232,0,0,,,
3c1fc77f9614ab9a54fa854ff8e702f3,0,3,3,2,16,1382042,0,0,,,
974c21e40f42e3c70436ac70389a9555,0,85,155,170,265,31460952,5,6,,,
6ef094fae5611dbe106376e24a11af70,0,64,17,292,292,32831734,3,3,,,
68def86a0217ef7c2fba45b4998ea620,0,9,6,28,64,4925768,0,0,,,
cd1079fe11390c0f5c8043044b9814f3,1,87,414,176,243,43634790,0,0,,,
d4b54481122301ca9922bac7ea3571f2,0,40,3,134,71,14306480,3,5,,,
6b43721cedaf84728668815d27da0192,0,20,75,45,242,22730462,0,0,,,
38a1a0c5e62d6007df14d9d161c49259,0,14,34,53,116,9169666,1,1,,,
5408e6aacb6f91d9bfeca22e56a5023e,0,0,0,20,18,1378005,0,0,,,
22927f8b366072b7d63df10de2fa43b7,0,9,9,13,42,2287728,0,0,,,
39db0dd82f5dcd2b9de9a332299dcd75,0,0,1,4,118,349200,0,0,,,
8fa0af8267724dd25b99deded2832181,0,0,10,2,24,347261,1,1,,,
efa50be5dbde8967c941df8cdf6ac937,0,11,4,48,95,5884174,0,0,,,
9efcde5134cf046a2e42fdad39b95f1f,0,0,0,2,11,168818,0,0,,,
49003ced3f605bfd9a5dae1f0f273d51,0,0,0,3,14,202276,0,0,,,
396d4b3d6fbf6a0198c6ddaa3cd86f78,0,1,0,3,23,772167,0,0,,,
ab72318530cbb599498cbf058dc3e9fe,0,9,14,100,125,10522816,0,0,,,
64a86994db327ff3804475971d271a15,0,0,0,4,19,260425,0,0,,,
7812662327676916d9b261b83cec7000,0,1,20,57,61,5867356,0,0,,,
f80cafac140440f972a26b8b0aedeee2,0,31,8,91,79,11327410,0,0,,,
8a5da6555fedc13e244c5b3f2b70f979,0,9,10,48,93,6129342,0,0,,,
b56d36a4a9f10bcf1f75b440b551f2af,0,0,0,10,54,1397326,0,0,,,
1e0701b36c5f133ac6d1bbc7d436165d,0,30,119,311,356,33670931,2,2,,,
1dd57831771246201d0831972a456075,1,71,156,96,271,24292217,0,0,,,
2e765c038300faa97622c9196a4eb72c,0,0,0,1,8,172440,0,0,,,
3802bc3a067df39a31ac92ffe4cd5217,0,2,4,14,102,2509140,0,0,,,
13e1d63ab4afa6a179dfda76723e45d9,0,2,0,44,60,7042230,0,0,,,
5311debb5089f3e9e91267febed265ab,1,1,0,33,80,3567231,0,0,,,
f3a1ba26abbf33ed2c6921c74f394657,0,5,38,17,67,2848276,0,0,,,
4b9aab94a2d0df016ec1c0be10205fbc,0,31,43,174,184,15974839,9,6,,,
6ab6901ca7545b4e7743d1eac2475e54,0,3,9,162,207,15509228,0,0,,,
4c89fc0f4c337c62cd38011891948665,1,101,263,354,604,64540141,1,2,,,
eddfb3058d9444727f23ddf02d91fcef,0,20,16,47,101,8635994,17,14,,,
c9f1155610318d46b1ce3320a0a7e562,1,37,107,404,419,52147630,0,0,,,
7d7164595644f93dc05cd6dd93732a46,0,0,0,1,61,86393,0,0,,,
52e7a9e3e1968e3d12a96a68bae82656,0,20,5,50,98,8292003,1,1,,,
745321db247c40df93bbfc65072dce5f,0,1,0,150,105,12978290,2,2,,,
f1b49eb89d0a2f76e992274975ba2994,0,2,0,49,88,5352696,0,0,,,
6a6c136f216375cba9ce352e3586d75c,0,0,4,15,30,626477,0,0,,,
819bf549d6fd2f16d26d1e5a5d120d51,0,4,1,30,34,4738050,0,0,,,
b5a424dd195444cc7a1c1f54822a0b05,0,0,0,23,110,2896051,1,1,,,
77bb78feceadf2dfb2bfc234d923962c,0,20,104,24,103,19961663,0,0,,,
3816067be72e7ce6c3243a29bc0cf9eb,1,37,76,158,238,24410485,2,3,,,
6d2988cac7cd3130276e511704948f4a,1,19,22,68,134,14955301,5,3,,,
f13cc11854ab34fe0e30c3e40c41498f,0,0,3,1,21,691102,0,0,,,
b329ea247ff15ad8e6c779975d429ea8,0,0,3,0,0,0,0,0,,,
a14721a8959c63bd33903104c285ffa6,0,8,85,15,78,28363248,0,0,,,
031ee1862da7a5d7531ffc934de87835,0,1,1,28,63,3223611,2,2,,,
ff92ef02c61d396af758b8ce4e4661ba,0,35,83,42,85,9848366,0,0,,,
c95208318ed9ba02a2f23f9d2eb0850a,0,0,0,27,25,3103393,0,0,,,
6f18019d068ffe8af76130a012f2c657,0,27,18,109,145,25040377,1,1,,,
bf1b67ac6a89d90f4d393b14119185c7,0,47,42,51,143,16014685,0,0,,,
65a3dc1abd0f90e1fe5a32ccf9380586,0,1,7,14,21,1718049,1,1,,,
fd2bcac0c1fcbd91df8a433ceaa7d781,0,5,6,4,11,1641096,0,1,,,
5e29ed7d88180d8fc8fcafb7150bec6b,0,22,20,111,177,13126583,10,9,,,
9b4355a9ac808db1858be2e8dbde004b,0,71,149,81,326,27654932,6,8,,,
de6adcd29e51b451e6b2bc9d6cb67812,0,9,19,241,216,19085738,0,0,,,
4fb25a21affa8a0a4deeb5cd494542cc,0,0,0,0,4,0,0,0,,,
0aff3f7bb4afa7a5bd645743b04fa8f4,0,0,0,0,30,0,0,0,,,
93a6e7df5fd140726c739d7eb9f18ca8,0,56,3476,119,121,157589898,0,0,,,
0eb332a170b5ca0d4854613733604816,0,0,0,0,3,0,0,0,,,
83ad172cd4d8097cc54824d394ebf058,0,58,4,116,193,15091944,3,3,,,
2774a8a068c6b3e4eca2a7e5f26386b0,0,1,9,35,59,5534432,1,1,,,
9b287f38493c9912f980c5a5314b0db9,0,4,6,17,35,1809371,0,0,,,
6d5736e68b527d11e0a635e00cfcc229,1,124,345,555,633,95356317,2,1,,,
5582eb68845d38b773e87b308c133b42,0,20,83,96,108,18222002,0,0,,,
5ebff2e3f0913134bd3a0e518ad32ca0,1,12,5,91,144,8233251,0,0,,,
f03c38fe65b102684ffb00290238f5c8,0,0,1,23,42,3471000,0,0,,,
10e4c5a25833fc7db05000db147aaa35,0,2,2,29,126,6560602,0,0,,,
5f2834e59a30dde4c6d314509210862c,0,0,5,5,34,459622,0,0,,,
ced63ef4824cc91a727a2acc653e112e,0,31,79,47,172,33170916,11,9,,,
3dbff837b22a4be38fa7bc9dcf26457d,0,5,2,70,73,6221272,0,0,,,
20711a82a5f1647d65ea8bd5f4d1d460,0,0,0,0,30,0,0,0,,,
2b54cf65d05d09df0eb35ece6c101654,0,1,0,9,19,1241439,0,0,,,
5379dc9ed2e36b84b8a5fc7d52ae1320,0,0,0,5,191,772048,0,0,,,
124e4fe00ebd57ed3b145eb94ddfe5a7,0,0,0,9,6,1416400,1,1,,,
b4eb28ad5b86eca88bf27a5214fde8b0,0,24,4,51,109,7589945,0,0,,,
f6fc67014454f5b7424bcb8d3c1c906e,0,33,23,98,139,11765428,1,1,,,
ca24507096ec2e0c04c0c3500ef2151d,0,0,13,24,51,2606250,1,0,,,
f34729e70a7a251f86a0ded961f3c7c7,0,15,23,93,136,9507652,0,0,,,
b5dc9e1645721a11212a027a852c6f7d,0,13,2,71,70,6703581,0,0,,,
6395306cb0ef953f4e04b4264b3dd055,0,47,91,59,216,13887961,0,0,,,
ba1ca21cf7815e14da480797109da443,0,5,5,56,64,5852672,1,1,,,
bf5951c33b3f117e4ae0410804fe69eb,0,23,104,32,85,10879443,0,0,,,
390cb5b6e86237fc7d15d4a813dfb6f5,0,9,55,56,120,11168494,2,1,,,
afb49d546595d1564576c13e4c02951a,0,11,10,30,70,4592108,0,0,,,
2de5f42cc7758f68d2b6359541738f01,0,0,1,17,55,1558239,0,0,,,
828c95019bb2f5bbaada1c9da6f9b93c,0,19,20,33,94,9229868,2,2,,,
1b167d8fa6fe5bab48dcb19a0cf669ec,0,1,7,15,24,3068342,0,0,,,
0debbaa277573407a036eb834732dc1c,1,157,1226,486,270,150332501,0,0,,,
d6cb0fb2e99d85de0cc27e7310ad69e6,0,3,2,8,17,927980,0,0,,,
6b11a148dd97b96738f29ecb135a6e83,0,44,114,46,180,80954430,3,5,,,
8b3143b9f166b38285fdba3de3705c33,0,0,2,31,69,3356304,0,0,,,
5c66925fc2077c6958efa3fe2c211ac3,0,0,0,1,9,264,1,0,,,
976de8e342298bde3f8e0e25579c4db2,0,7,42,29,40,5602525,0,0,,,
57ac783abe5bf9a962b958312bbb545f,0,5,7,55,97,6750796,0,0,,,
532b34bce7384455f341cca262648d75,1,100,102,186,348,36628534,0,0,,,
06a585c8fe1570cd9aee6f5742420be3,0,44,159,47,98,21100075,2,0,,,
9d6160cfb76448648fcebccad5120bad,0,3,1,5,19,673756,1,1,,,
8123a56792811afb1f677eb5811f7672,0,0,0,0,14,0,0,0,,,
61260749f06dfc387c80404e7eebcd86,0,0,0,1,114,5047,0,0,,,
fce8bdf705df024675a88a3f07a6d4c8,0,0,3,23,46,2765149,3,2,,,
597beba18752e1f03e8505c43f56583f,1,15,5,91,209,11828503,2,3,,,
275ee7f8beae7f6fea1d7c03a0c89967,0,9,0,38,65,3301671,0,0,,,
003cb7ee2f970b407b0087075b41b608,1,16,17,35,40,4489789,1,1,,,
f0420a98b68e69ac171bea4682f387b4,0,4,2,15,65,2581967,0,0,,,
ca78a5487b21381849befefc586ab98a,1,11,18,54,182,12698508,0,0,,,
df42b82f3111cdc0f8e1cab51931ab55,1,102,192,272,428,43255917,1,1,,,
c4e027381cc475cd439e2a680650fc4b,0,32,29,115,189,17364824,0,0,,,
0aa28b8a5321ac0f75b6cdc309be86c1,0,3,0,15,27,2283510,0,0,,,
ff117229df98114e28228456250d8470,0,10,22,30,74,5712757,0,0,,,
e71a6049f056e298c59c2eb159dff0b0,1,37,40,75,207,15735711,1,1,,,
7b884b6cc4cdbae7f35e63b0ccda6642,0,6,24,12,30,7430060,0,0,,,
97c896a1bb527be741b02f1288affee4,0,0,0,2,17,351519,0,0,,,
e2f62e7be8fe3031955f0eb0e02ef64b,0,0,15,43,78,5524166,0,0,,,
79d34cd606e6eb27eab8be81c32ab232,1,20,789,59,314,44352520,0,0,,,
c1a70455621724268c39f4d8daaf2430,1,8,0,57,177,9046597,0,0,,,
4060b031a31861d22b6a593e2b7c5270,1,0,6,2,73,1157,0,0,,,
0346dde8501c4eb6abedcac609c14274,0,6,0,41,86,5639450,0,0,,,
39d45c4a4695ac4cf4d73fae98f44a3e,0,7,95,47,159,10803092,0,0,,,
d15baf15822b248116cca6222ba816d9,0,0,0,15,13,1985046,0,0,,,
c05b6fb78c559a61aa92258af42fcc74,0,95,9,81,230,19277530,1,1,,,
2eb464d7d57ea0506789ceb5e58ec336,0,5,95,40,59,9104889,0,0,,,
1cde887a3da1bae8fa29ad0c64daa2e4,0,2,0,25,38,3082154,0,0,,,
e488110691741dfcbbfa579c3ce6a5e2,1,74,328,59,419,52110814,1,1,,,
